date,leads_actual,leads_forecast,Nameplate
2019-12-15,244.0,,Cat4
2019-12-16,299.0,,Cat4
2019-12-17,304.0,,Cat4
2019-12-18,349.0,,Cat4
2019-12-19,276.0,,Cat4
2019-12-20,236.0,,Cat4
2019-12-21,292.0,,Cat4
2019-12-22,235.0,,Cat4
2019-12-23,290.0,,Cat4
2019-12-24,220.0,,Cat4
2019-12-25,182.0,,Cat4
2019-12-26,358.0,,Cat4
2019-12-27,392.0,,Cat4
2019-12-28,325.0,,Cat4
2019-12-29,340.0,,Cat4
2019-12-30,432.0,,Cat4
2019-12-31,312.0,,Cat4
2020-01-01,245.0,,Cat4
2020-02-01,325.0,,Cat4
2020-03-01,243.0,,Cat4
2020-04-01,274.0,,Cat4
2020-05-01,219.0,,Cat4
2020-06-01,277.0,,Cat4
2020-01-13,278.0,,Cat4
2020-01-14,262.0,,Cat4
2020-01-15,290.0,,Cat4
2020-01-16,313.0,,Cat4
2020-01-17,249.0,,Cat4
2020-01-18,282.0,,Cat4
2020-01-19,310.0,,Cat4
2020-01-20,291.0,,Cat4
2020-01-21,299.0,,Cat4
2020-01-22,311.0,,Cat4
2020-01-23,328.0,,Cat4
2020-01-24,313.0,,Cat4
2020-01-25,317.0,,Cat4
2020-01-26,232.0,,Cat4
2020-01-27,280.0,,Cat4
2020-01-28,322.0,,Cat4
2020-01-29,318.0,,Cat4
2020-01-30,309.0,,Cat4
2020-01-31,347.0,,Cat4
2020-01-02,343.0,,Cat4
2020-02-02,261.0,,Cat4
2020-03-02,327.0,,Cat4
2020-04-02,285.0,,Cat4
2020-05-02,326.0,,Cat4
2020-06-02,331.0,,Cat4
2020-02-13,349.0,,Cat4
2020-02-14,297.0,,Cat4
2020-02-15,360.0,,Cat4
2020-02-16,351.0,,Cat4
2020-02-17,380.0,,Cat4
2020-02-18,374.0,,Cat4
2020-02-19,370.0,,Cat4
2020-02-20,396.0,,Cat4
2020-02-21,380.0,,Cat4
2020-02-22,342.0,,Cat4
2020-02-23,310.0,,Cat4
2020-02-24,373.0,,Cat4
2020-02-25,368.0,,Cat4
2020-02-26,362.0,,Cat4
2020-02-27,316.0,,Cat4
2020-02-28,375.0,,Cat4
2020-02-29,314.0,,Cat4
2020-01-03,291.0,,Cat4
2020-02-03,317.0,,Cat4
2020-03-03,264.0,,Cat4
2020-04-03,265.0,,Cat4
2020-05-03,0.0,,Cat4
2020-06-03,0.0,,Cat4
2020-03-13,254.0,,Cat4
2020-03-14,267.0,,Cat4
2020-03-15,222.0,,Cat4
2020-03-16,235.0,,Cat4
2020-03-17,241.0,,Cat4
2020-03-18,298.0,,Cat4
2020-03-19,328.0,,Cat4
2020-03-20,330.0,,Cat4
2020-03-21,380.0,,Cat4
2020-03-22,302.0,,Cat4
2020-03-23,325.0,,Cat4
2020-03-24,353.0,,Cat4
2020-03-25,384.0,,Cat4
2020-03-26,404.0,,Cat4
2020-03-27,495.0,,Cat4
2020-03-28,524.0,,Cat4
2020-03-29,423.0,,Cat4
2020-03-30,418.0,,Cat4
2020-03-31,397.0,,Cat4
2020-01-04,434.0,,Cat4
2020-02-04,345.0,,Cat4
2020-03-04,367.0,,Cat4
2020-04-04,406.0,,Cat4
2020-05-04,290.0,,Cat4
2020-04-13,510.0,,Cat4
2020-04-14,556.0,,Cat4
2020-04-15,546.0,,Cat4
2020-04-16,612.0,,Cat4
2020-04-17,584.0,,Cat4
2020-04-18,542.0,,Cat4
2020-04-19,456.0,,Cat4
2020-04-20,642.0,,Cat4
2020-04-21,626.0,,Cat4
2020-04-22,666.0,,Cat4
2020-04-23,589.0,,Cat4
2020-04-24,649.0,,Cat4
2020-04-25,578.0,,Cat4
2020-04-26,560.0,,Cat4
2020-04-27,705.0,,Cat4
2020-04-28,557.0,,Cat4
2020-04-29,523.0,,Cat4
2020-04-30,612.0,,Cat4
2020-01-05,546.0,,Cat4
2020-02-05,477.0,,Cat4
2020-03-05,480.0,,Cat4
2020-04-05,620.0,,Cat4
2020-05-05,515.0,,Cat4
2020-05-13,552.0,,Cat4
2020-05-14,594.0,,Cat4
2020-05-15,547.0,,Cat4
2020-05-16,513.0,,Cat4
2020-05-17,530.0,,Cat4
2020-05-18,623.0,,Cat4
2020-05-19,640.0,,Cat4
2020-05-20,625.0,,Cat4
2020-05-21,613.0,,Cat4
2020-05-22,669.0,,Cat4
2020-05-23,668.0,,Cat4
2020-05-24,507.0,,Cat4
2020-05-25,613.0,,Cat4
2020-05-26,578.0,,Cat4
2020-05-27,586.0,,Cat4
2020-05-28,597.0,,Cat4
2020-05-29,653.0,,Cat4
2020-05-30,467.0,,Cat4
2020-05-31,369.0,,Cat4
2020-01-06,453.0,,Cat4
2020-02-06,348.0,,Cat4
2020-03-06,500.0,,Cat4
2020-04-06,424.0,,Cat4
2020-05-06,433.0,,Cat4
2020-06-04,,434.94656014114184,Cat4
2020-06-05,,433.2362007950676,Cat4
2020-06-06,,419.90502191113023,Cat4
2020-06-07,,430.14816790689196,Cat4
2020-06-08,,428.9836289921271,Cat4
2020-06-09,,427.85738095558065,Cat4
2020-06-10,,427.6828419187311,Cat4
2020-06-11,,426.8802060948628,Cat4
2020-06-12,,424.3067812956391,Cat4
2020-06-13,,423.67497242453334,Cat4
2020-06-14,,423.1539372978287,Cat4
2020-06-15,,422.49632547665624,Cat4
2020-06-16,,421.9084405212293,Cat4
2020-06-17,,421.24186772158805,Cat4
2020-06-18,,420.2612168520441,Cat4
2020-06-19,,419.32137529271716,Cat4
2020-06-20,,418.4645241663209,Cat4
2020-06-21,,417.6492776499487,Cat4
2020-06-22,,416.8766205956831,Cat4
2020-06-23,,416.118906680689,Cat4
2020-06-24,,415.3215321764898,Cat4
2020-06-25,,,Cat4
2020-06-26,,,Cat4
2020-06-27,,,Cat4
2020-06-28,,,Cat4
2020-06-29,,,Cat4
2020-06-30,,,Cat4
2018-01-01,712.0,,Cat5
2018-02-01,818.0,,Cat5
2018-03-01,671.0,,Cat5
2018-04-01,699.0,,Cat5
2018-05-01,709.0,,Cat5
2018-06-01,666.0,,Cat5
2018-07-01,632.0,,Cat5
2018-08-01,672.0,,Cat5
2018-09-01,650.0,,Cat5
2018-10-01,689.0,,Cat5
2018-11-01,654.0,,Cat5
2018-12-01,675.0,,Cat5
2018-01-13,698.0,,Cat5
2018-01-14,621.0,,Cat5
2018-01-15,731.0,,Cat5
2018-01-16,677.0,,Cat5
2018-01-17,709.0,,Cat5
2018-01-18,751.0,,Cat5
2018-01-19,664.0,,Cat5
2018-01-20,728.0,,Cat5
2018-01-21,631.0,,Cat5
2018-01-22,725.0,,Cat5
2018-01-23,728.0,,Cat5
2018-01-24,688.0,,Cat5
2018-01-25,723.0,,Cat5
2018-01-26,684.0,,Cat5
2018-01-27,753.0,,Cat5
2018-01-28,673.0,,Cat5
2018-01-29,721.0,,Cat5
2018-01-30,760.0,,Cat5
2018-01-31,644.0,,Cat5
2018-01-02,633.0,,Cat5
2018-02-02,577.0,,Cat5
2018-03-02,554.0,,Cat5
2018-04-02,493.0,,Cat5
2018-05-02,571.0,,Cat5
2018-06-02,613.0,,Cat5
2018-07-02,617.0,,Cat5
2018-08-02,595.0,,Cat5
2018-09-02,635.0,,Cat5
2018-10-02,649.0,,Cat5
2018-11-02,523.0,,Cat5
2018-12-02,662.0,,Cat5
2018-02-13,638.0,,Cat5
2018-02-14,627.0,,Cat5
2018-02-15,661.0,,Cat5
2018-02-16,709.0,,Cat5
2018-02-17,709.0,,Cat5
2018-02-18,690.0,,Cat5
2018-02-19,856.0,,Cat5
2018-02-20,731.0,,Cat5
2018-02-21,682.0,,Cat5
2018-02-22,723.0,,Cat5
2018-02-23,733.0,,Cat5
2018-02-24,643.0,,Cat5
2018-02-25,674.0,,Cat5
2018-02-26,757.0,,Cat5
2018-02-27,660.0,,Cat5
2018-02-28,668.0,,Cat5
2018-01-03,577.0,,Cat5
2018-02-03,667.0,,Cat5
2018-03-03,612.0,,Cat5
2018-04-03,547.0,,Cat5
2018-05-03,687.0,,Cat5
2018-06-03,642.0,,Cat5
2018-07-03,700.0,,Cat5
2018-08-03,585.0,,Cat5
2018-09-03,638.0,,Cat5
2018-10-03,650.0,,Cat5
2018-11-03,537.0,,Cat5
2018-12-03,700.0,,Cat5
2018-03-13,664.0,,Cat5
2018-03-14,639.0,,Cat5
2018-03-15,647.0,,Cat5
2018-03-16,588.0,,Cat5
2018-03-17,662.0,,Cat5
2018-03-18,584.0,,Cat5
2018-03-19,703.0,,Cat5
2018-03-20,687.0,,Cat5
2018-03-21,658.0,,Cat5
2018-03-22,679.0,,Cat5
2018-03-23,658.0,,Cat5
2018-03-24,738.0,,Cat5
2018-03-25,645.0,,Cat5
2018-03-26,757.0,,Cat5
2018-03-27,729.0,,Cat5
2018-03-28,652.0,,Cat5
2018-03-29,690.0,,Cat5
2018-03-30,698.0,,Cat5
2018-03-31,621.0,,Cat5
2018-01-04,493.0,,Cat5
2018-02-04,695.0,,Cat5
2018-03-04,568.0,,Cat5
2018-04-04,585.0,,Cat5
2018-05-04,643.0,,Cat5
2018-06-04,637.0,,Cat5
2018-07-04,584.0,,Cat5
2018-08-04,566.0,,Cat5
2018-09-04,706.0,,Cat5
2018-10-04,686.0,,Cat5
2018-11-04,655.0,,Cat5
2018-12-04,630.0,,Cat5
2018-04-13,630.0,,Cat5
2018-04-14,627.0,,Cat5
2018-04-15,579.0,,Cat5
2018-04-16,718.0,,Cat5
2018-04-17,641.0,,Cat5
2018-04-18,721.0,,Cat5
2018-04-19,696.0,,Cat5
2018-04-20,607.0,,Cat5
2018-04-21,570.0,,Cat5
2018-04-22,629.0,,Cat5
2018-04-23,691.0,,Cat5
2018-04-24,690.0,,Cat5
2018-04-25,717.0,,Cat5
2018-04-26,669.0,,Cat5
2018-04-27,647.0,,Cat5
2018-04-28,690.0,,Cat5
2018-04-29,564.0,,Cat5
2018-04-30,670.0,,Cat5
2018-01-05,501.0,,Cat5
2018-02-05,539.0,,Cat5
2018-03-05,597.0,,Cat5
2018-04-05,591.0,,Cat5
2018-05-05,521.0,,Cat5
2018-06-05,563.0,,Cat5
2018-07-05,662.0,,Cat5
2018-08-05,605.0,,Cat5
2018-09-05,638.0,,Cat5
2018-10-05,632.0,,Cat5
2018-11-05,583.0,,Cat5
2018-12-05,620.0,,Cat5
2018-05-13,508.0,,Cat5
2018-05-14,723.0,,Cat5
2018-05-15,713.0,,Cat5
2018-05-16,758.0,,Cat5
2018-05-17,631.0,,Cat5
2018-05-18,695.0,,Cat5
2018-05-19,649.0,,Cat5
2018-05-20,623.0,,Cat5
2018-05-21,815.0,,Cat5
2018-05-22,849.0,,Cat5
2018-05-23,804.0,,Cat5
2018-05-24,745.0,,Cat5
2018-05-25,765.0,,Cat5
2018-05-26,733.0,,Cat5
2018-05-27,612.0,,Cat5
2018-05-28,763.0,,Cat5
2018-05-29,746.0,,Cat5
2018-05-30,687.0,,Cat5
2018-05-31,637.0,,Cat5
2018-01-06,625.0,,Cat5
2018-02-06,578.0,,Cat5
2018-03-06,554.0,,Cat5
2018-04-06,714.0,,Cat5
2018-05-06,673.0,,Cat5
2018-06-06,639.0,,Cat5
2018-07-06,608.0,,Cat5
2018-08-06,631.0,,Cat5
2018-09-06,545.0,,Cat5
2018-10-06,583.0,,Cat5
2018-11-06,761.0,,Cat5
2018-12-06,701.0,,Cat5
2018-06-13,680.0,,Cat5
2018-06-14,592.0,,Cat5
2018-06-15,592.0,,Cat5
2018-06-16,519.0,,Cat5
2018-06-17,425.0,,Cat5
2018-06-18,681.0,,Cat5
2018-06-19,733.0,,Cat5
2018-06-20,709.0,,Cat5
2018-06-21,609.0,,Cat5
2018-06-22,568.0,,Cat5
2018-06-23,541.0,,Cat5
2018-06-24,488.0,,Cat5
2018-06-25,580.0,,Cat5
2018-06-26,645.0,,Cat5
2018-06-27,689.0,,Cat5
2018-06-28,680.0,,Cat5
2018-06-29,558.0,,Cat5
2018-06-30,580.0,,Cat5
2018-01-07,604.0,,Cat5
2018-02-07,690.0,,Cat5
2018-03-07,700.0,,Cat5
2018-04-07,564.0,,Cat5
2018-05-07,607.0,,Cat5
2018-06-07,634.0,,Cat5
2018-07-07,593.0,,Cat5
2018-08-07,589.0,,Cat5
2018-09-07,739.0,,Cat5
2018-10-07,690.0,,Cat5
2018-11-07,674.0,,Cat5
2018-12-07,704.0,,Cat5
2018-07-13,639.0,,Cat5
2018-07-14,634.0,,Cat5
2018-07-15,622.0,,Cat5
2018-07-16,729.0,,Cat5
2018-07-17,691.0,,Cat5
2018-07-18,700.0,,Cat5
2018-07-19,710.0,,Cat5
2018-07-20,661.0,,Cat5
2018-07-21,756.0,,Cat5
2018-07-22,740.0,,Cat5
2018-07-23,828.0,,Cat5
2018-07-24,735.0,,Cat5
2018-07-25,730.0,,Cat5
2018-07-26,788.0,,Cat5
2018-07-27,763.0,,Cat5
2018-07-28,615.0,,Cat5
2018-07-29,560.0,,Cat5
2018-07-30,737.0,,Cat5
2018-07-31,637.0,,Cat5
2018-01-08,693.0,,Cat5
2018-02-08,681.0,,Cat5
2018-03-08,710.0,,Cat5
2018-04-08,703.0,,Cat5
2018-05-08,603.0,,Cat5
2018-06-08,753.0,,Cat5
2018-07-08,692.0,,Cat5
2018-08-08,797.0,,Cat5
2018-09-08,734.0,,Cat5
2018-10-08,764.0,,Cat5
2018-11-08,697.0,,Cat5
2018-12-08,623.0,,Cat5
2018-08-13,783.0,,Cat5
2018-08-14,760.0,,Cat5
2018-08-15,713.0,,Cat5
2018-08-16,668.0,,Cat5
2018-08-17,660.0,,Cat5
2018-08-18,666.0,,Cat5
2018-08-19,634.0,,Cat5
2018-08-20,808.0,,Cat5
2018-08-21,770.0,,Cat5
2018-08-22,765.0,,Cat5
2018-08-23,763.0,,Cat5
2018-08-24,691.0,,Cat5
2018-08-25,769.0,,Cat5
2018-08-26,689.0,,Cat5
2018-08-27,831.0,,Cat5
2018-08-28,834.0,,Cat5
2018-08-29,836.0,,Cat5
2018-08-30,871.0,,Cat5
2018-08-31,793.0,,Cat5
2018-01-09,766.0,,Cat5
2018-02-09,647.0,,Cat5
2018-03-09,701.0,,Cat5
2018-04-09,705.0,,Cat5
2018-05-09,678.0,,Cat5
2018-06-09,689.0,,Cat5
2018-07-09,589.0,,Cat5
2018-08-09,629.0,,Cat5
2018-09-09,602.0,,Cat5
2018-10-09,663.0,,Cat5
2018-11-09,716.0,,Cat5
2018-12-09,765.0,,Cat5
2018-09-13,656.0,,Cat5
2018-09-14,516.0,,Cat5
2018-09-15,632.0,,Cat5
2018-09-16,573.0,,Cat5
2018-09-17,772.0,,Cat5
2018-09-18,778.0,,Cat5
2018-09-19,730.0,,Cat5
2018-09-20,794.0,,Cat5
2018-09-21,760.0,,Cat5
2018-09-22,717.0,,Cat5
2018-09-23,596.0,,Cat5
2018-09-24,737.0,,Cat5
2018-09-25,780.0,,Cat5
2018-09-26,776.0,,Cat5
2018-09-27,698.0,,Cat5
2018-09-28,697.0,,Cat5
2018-09-29,644.0,,Cat5
2018-09-30,690.0,,Cat5
2018-01-10,721.0,,Cat5
2018-02-10,692.0,,Cat5
2018-03-10,694.0,,Cat5
2018-04-10,762.0,,Cat5
2018-05-10,743.0,,Cat5
2018-06-10,643.0,,Cat5
2018-07-10,656.0,,Cat5
2018-08-10,874.0,,Cat5
2018-09-10,845.0,,Cat5
2018-10-10,805.0,,Cat5
2018-11-10,722.0,,Cat5
2018-12-10,719.0,,Cat5
2018-10-13,737.0,,Cat5
2018-10-14,660.0,,Cat5
2018-10-15,895.0,,Cat5
2018-10-16,825.0,,Cat5
2018-10-17,823.0,,Cat5
2018-10-18,743.0,,Cat5
2018-10-19,733.0,,Cat5
2018-10-20,694.0,,Cat5
2018-10-21,716.0,,Cat5
2018-10-22,827.0,,Cat5
2018-10-23,789.0,,Cat5
2018-10-24,747.0,,Cat5
2018-10-25,791.0,,Cat5
2018-10-26,814.0,,Cat5
2018-10-27,776.0,,Cat5
2018-10-28,732.0,,Cat5
2018-10-29,859.0,,Cat5
2018-10-30,809.0,,Cat5
2018-10-31,605.0,,Cat5
2018-01-11,641.0,,Cat5
2018-02-11,710.0,,Cat5
2018-03-11,669.0,,Cat5
2018-04-11,661.0,,Cat5
2018-05-11,778.0,,Cat5
2018-06-11,783.0,,Cat5
2018-07-11,699.0,,Cat5
2018-08-11,671.0,,Cat5
2018-09-11,677.0,,Cat5
2018-10-11,774.0,,Cat5
2018-11-11,635.0,,Cat5
2018-12-11,772.0,,Cat5
2018-11-13,813.0,,Cat5
2018-11-14,859.0,,Cat5
2018-11-15,894.0,,Cat5
2018-11-16,845.0,,Cat5
2018-11-17,871.0,,Cat5
2018-11-18,807.0,,Cat5
2018-11-19,877.0,,Cat5
2018-11-20,904.0,,Cat5
2018-11-21,895.0,,Cat5
2018-11-22,639.0,,Cat5
2018-11-23,999.0,,Cat5
2018-11-24,798.0,,Cat5
2018-11-25,693.0,,Cat5
2018-11-26,827.0,,Cat5
2018-11-27,862.0,,Cat5
2018-11-28,815.0,,Cat5
2018-11-29,795.0,,Cat5
2018-11-30,753.0,,Cat5
2018-01-12,681.0,,Cat5
2018-02-12,613.0,,Cat5
2018-03-12,693.0,,Cat5
2018-04-12,635.0,,Cat5
2018-05-12,677.0,,Cat5
2018-06-12,713.0,,Cat5
2018-07-12,651.0,,Cat5
2018-08-12,682.0,,Cat5
2018-09-12,570.0,,Cat5
2018-10-12,694.0,,Cat5
2018-11-12,694.0,,Cat5
2018-12-12,697.0,,Cat5
2018-12-13,634.0,,Cat5
2018-12-14,615.0,,Cat5
2018-12-15,692.0,,Cat5
2018-12-16,694.0,,Cat5
2018-12-17,724.0,,Cat5
2018-12-18,730.0,,Cat5
2018-12-19,714.0,,Cat5
2018-12-20,763.0,,Cat5
2018-12-21,617.0,,Cat5
2018-12-22,684.0,,Cat5
2018-12-23,568.0,,Cat5
2018-12-24,550.0,,Cat5
2018-12-25,424.0,,Cat5
2018-12-26,985.0,,Cat5
2018-12-27,864.0,,Cat5
2018-12-28,1008.0,,Cat5
2018-12-29,1040.0,,Cat5
2018-12-30,839.0,,Cat5
2018-12-31,866.0,,Cat5
2019-01-01,651.0,,Cat5
2019-02-01,684.0,,Cat5
2019-03-01,647.0,,Cat5
2019-04-01,643.0,,Cat5
2019-05-01,683.0,,Cat5
2019-06-01,557.0,,Cat5
2019-07-01,642.0,,Cat5
2019-08-01,593.0,,Cat5
2019-09-01,605.0,,Cat5
2019-10-01,597.0,,Cat5
2019-11-01,644.0,,Cat5
2019-12-01,644.0,,Cat5
2019-01-13,620.0,,Cat5
2019-01-14,700.0,,Cat5
2019-01-15,629.0,,Cat5
2019-01-16,644.0,,Cat5
2019-01-17,616.0,,Cat5
2019-01-18,682.0,,Cat5
2019-01-19,713.0,,Cat5
2019-01-20,632.0,,Cat5
2019-01-21,716.0,,Cat5
2019-01-22,663.0,,Cat5
2019-01-23,779.0,,Cat5
2019-01-24,662.0,,Cat5
2019-01-25,724.0,,Cat5
2019-01-26,724.0,,Cat5
2019-01-27,649.0,,Cat5
2019-01-28,691.0,,Cat5
2019-01-29,707.0,,Cat5
2019-01-30,726.0,,Cat5
2019-01-31,760.0,,Cat5
2019-01-02,534.0,,Cat5
2019-02-02,634.0,,Cat5
2019-03-02,521.0,,Cat5
2019-04-02,664.0,,Cat5
2019-05-02,688.0,,Cat5
2019-06-02,753.0,,Cat5
2019-07-02,739.0,,Cat5
2019-08-02,757.0,,Cat5
2019-09-02,754.0,,Cat5
2019-10-02,758.0,,Cat5
2019-11-02,834.0,,Cat5
2019-12-02,727.0,,Cat5
2019-02-13,795.0,,Cat5
2019-02-14,649.0,,Cat5
2019-02-15,737.0,,Cat5
2019-02-16,883.0,,Cat5
2019-02-17,805.0,,Cat5
2019-02-18,922.0,,Cat5
2019-02-19,807.0,,Cat5
2019-02-20,745.0,,Cat5
2019-02-21,693.0,,Cat5
2019-02-22,762.0,,Cat5
2019-02-23,747.0,,Cat5
2019-02-24,627.0,,Cat5
2019-02-25,765.0,,Cat5
2019-02-26,755.0,,Cat5
2019-02-27,708.0,,Cat5
2019-02-28,669.0,,Cat5
2019-01-03,682.0,,Cat5
2019-02-03,718.0,,Cat5
2019-03-03,645.0,,Cat5
2019-04-03,733.0,,Cat5
2019-05-03,757.0,,Cat5
2019-06-03,740.0,,Cat5
2019-07-03,694.0,,Cat5
2019-08-03,670.0,,Cat5
2019-09-03,717.0,,Cat5
2019-10-03,576.0,,Cat5
2019-11-03,733.0,,Cat5
2019-12-03,692.0,,Cat5
2019-03-13,701.0,,Cat5
2019-03-14,642.0,,Cat5
2019-03-15,639.0,,Cat5
2019-03-16,635.0,,Cat5
2019-03-17,616.0,,Cat5
2019-03-18,655.0,,Cat5
2019-03-19,686.0,,Cat5
2019-03-20,698.0,,Cat5
2019-03-21,727.0,,Cat5
2019-03-22,697.0,,Cat5
2019-03-23,695.0,,Cat5
2019-03-24,574.0,,Cat5
2019-03-25,789.0,,Cat5
2019-03-26,728.0,,Cat5
2019-03-27,759.0,,Cat5
2019-03-28,751.0,,Cat5
2019-03-29,748.0,,Cat5
2019-03-30,723.0,,Cat5
2019-03-31,568.0,,Cat5
2019-01-04,705.0,,Cat5
2019-02-04,593.0,,Cat5
2019-03-04,619.0,,Cat5
2019-04-04,630.0,,Cat5
2019-05-04,682.0,,Cat5
2019-06-04,647.0,,Cat5
2019-07-04,627.0,,Cat5
2019-08-04,707.0,,Cat5
2019-09-04,695.0,,Cat5
2019-10-04,616.0,,Cat5
2019-11-04,637.0,,Cat5
2019-12-04,581.0,,Cat5
2019-04-13,563.0,,Cat5
2019-04-14,553.0,,Cat5
2019-04-15,668.0,,Cat5
2019-04-16,657.0,,Cat5
2019-04-17,679.0,,Cat5
2019-04-18,601.0,,Cat5
2019-04-19,702.0,,Cat5
2019-04-20,585.0,,Cat5
2019-04-21,472.0,,Cat5
2019-04-22,731.0,,Cat5
2019-04-23,679.0,,Cat5
2019-04-24,699.0,,Cat5
2019-04-25,711.0,,Cat5
2019-04-26,618.0,,Cat5
2019-04-27,601.0,,Cat5
2019-04-28,535.0,,Cat5
2019-04-29,668.0,,Cat5
2019-04-30,690.0,,Cat5
2019-01-05,562.0,,Cat5
2019-02-05,636.0,,Cat5
2019-03-05,517.0,,Cat5
2019-04-05,532.0,,Cat5
2019-05-05,517.0,,Cat5
2019-06-05,677.0,,Cat5
2019-07-05,672.0,,Cat5
2019-08-05,624.0,,Cat5
2019-09-05,611.0,,Cat5
2019-10-05,585.0,,Cat5
2019-11-05,577.0,,Cat5
2019-12-05,523.0,,Cat5
2019-05-13,694.0,,Cat5
2019-05-14,616.0,,Cat5
2019-05-15,674.0,,Cat5
2019-05-16,732.0,,Cat5
2019-05-17,643.0,,Cat5
2019-05-18,568.0,,Cat5
2019-05-19,598.0,,Cat5
2019-05-20,743.0,,Cat5
2019-05-21,748.0,,Cat5
2019-05-22,714.0,,Cat5
2019-05-23,740.0,,Cat5
2019-05-24,766.0,,Cat5
2019-05-25,625.0,,Cat5
2019-05-26,542.0,,Cat5
2019-05-27,637.0,,Cat5
2019-05-28,707.0,,Cat5
2019-05-29,669.0,,Cat5
2019-05-30,689.0,,Cat5
2019-05-31,573.0,,Cat5
2019-01-06,587.0,,Cat5
2019-02-06,474.0,,Cat5
2019-03-06,582.0,,Cat5
2019-04-06,519.0,,Cat5
2019-05-06,581.0,,Cat5
2019-06-06,620.0,,Cat5
2019-07-06,695.0,,Cat5
2019-08-06,571.0,,Cat5
2019-09-06,529.0,,Cat5
2019-10-06,698.0,,Cat5
2019-11-06,667.0,,Cat5
2019-12-06,666.0,,Cat5
2019-06-13,598.0,,Cat5
2019-06-14,619.0,,Cat5
2019-06-15,536.0,,Cat5
2019-06-16,549.0,,Cat5
2019-06-17,676.0,,Cat5
2019-06-18,717.0,,Cat5
2019-06-19,708.0,,Cat5
2019-06-20,701.0,,Cat5
2019-06-21,634.0,,Cat5
2019-06-22,557.0,,Cat5
2019-06-23,546.0,,Cat5
2019-06-24,799.0,,Cat5
2019-06-25,696.0,,Cat5
2019-06-26,728.0,,Cat5
2019-06-27,634.0,,Cat5
2019-06-28,638.0,,Cat5
2019-06-29,582.0,,Cat5
2019-06-30,527.0,,Cat5
2019-01-07,708.0,,Cat5
2019-02-07,667.0,,Cat5
2019-03-07,688.0,,Cat5
2019-04-07,492.0,,Cat5
2019-05-07,709.0,,Cat5
2019-06-07,637.0,,Cat5
2019-07-07,528.0,,Cat5
2019-08-07,662.0,,Cat5
2019-09-07,642.0,,Cat5
2019-10-07,654.0,,Cat5
2019-11-07,654.0,,Cat5
2019-12-07,680.0,,Cat5
2019-07-13,648.0,,Cat5
2019-07-14,606.0,,Cat5
2019-07-15,776.0,,Cat5
2019-07-16,780.0,,Cat5
2019-07-17,742.0,,Cat5
2019-07-18,756.0,,Cat5
2019-07-19,756.0,,Cat5
2019-07-20,610.0,,Cat5
2019-07-21,553.0,,Cat5
2019-07-22,742.0,,Cat5
2019-07-23,781.0,,Cat5
2019-07-24,817.0,,Cat5
2019-07-25,848.0,,Cat5
2019-07-26,770.0,,Cat5
2019-07-27,727.0,,Cat5
2019-07-28,637.0,,Cat5
2019-07-29,910.0,,Cat5
2019-07-30,868.0,,Cat5
2019-07-31,805.0,,Cat5
2019-01-08,689.0,,Cat5
2019-02-08,697.0,,Cat5
2019-03-08,679.0,,Cat5
2019-04-08,601.0,,Cat5
2019-05-08,743.0,,Cat5
2019-06-08,821.0,,Cat5
2019-07-08,815.0,,Cat5
2019-08-08,818.0,,Cat5
2019-09-08,763.0,,Cat5
2019-10-08,706.0,,Cat5
2019-11-08,690.0,,Cat5
2019-12-08,859.0,,Cat5
2019-08-13,815.0,,Cat5
2019-08-14,835.0,,Cat5
2019-08-15,1095.0,,Cat5
2019-08-16,797.0,,Cat5
2019-08-17,841.0,,Cat5
2019-08-18,689.0,,Cat5
2019-08-19,938.0,,Cat5
2019-08-20,986.0,,Cat5
2019-08-21,848.0,,Cat5
2019-08-22,875.0,,Cat5
2019-08-23,876.0,,Cat5
2019-08-24,751.0,,Cat5
2019-08-25,767.0,,Cat5
2019-08-26,885.0,,Cat5
2019-08-27,968.0,,Cat5
2019-08-28,906.0,,Cat5
2019-08-29,899.0,,Cat5
2019-08-30,946.0,,Cat5
2019-08-31,861.0,,Cat5
2019-01-09,733.0,,Cat5
2019-02-09,896.0,,Cat5
2019-03-09,771.0,,Cat5
2019-04-09,666.0,,Cat5
2019-05-09,730.0,,Cat5
2019-06-09,743.0,,Cat5
2019-07-09,678.0,,Cat5
2019-08-09,619.0,,Cat5
2019-09-09,708.0,,Cat5
2019-10-09,741.0,,Cat5
2019-11-09,784.0,,Cat5
2019-12-09,741.0,,Cat5
2019-09-13,744.0,,Cat5
2019-09-14,662.0,,Cat5
2019-09-15,555.0,,Cat5
2019-09-16,782.0,,Cat5
2019-09-17,739.0,,Cat5
2019-09-18,835.0,,Cat5
2019-09-19,697.0,,Cat5
2019-09-20,818.0,,Cat5
2019-09-21,668.0,,Cat5
2019-09-22,588.0,,Cat5
2019-09-23,785.0,,Cat5
2019-09-24,739.0,,Cat5
2019-09-25,749.0,,Cat5
2019-09-26,789.0,,Cat5
2019-09-27,776.0,,Cat5
2019-09-28,766.0,,Cat5
2019-09-29,681.0,,Cat5
2019-09-30,777.0,,Cat5
2019-01-10,760.0,,Cat5
2019-02-10,702.0,,Cat5
2019-03-10,720.0,,Cat5
2019-04-10,713.0,,Cat5
2019-05-10,746.0,,Cat5
2019-06-10,674.0,,Cat5
2019-07-10,874.0,,Cat5
2019-08-10,833.0,,Cat5
2019-09-10,793.0,,Cat5
2019-10-10,849.0,,Cat5
2019-11-10,784.0,,Cat5
