date,testdrive_actual,testdrive_forecast,Nameplate
2020-02-24,5814.0,,Cat1
2020-02-25,5514.0,,Cat1
2020-02-26,5318.0,,Cat1
2020-02-27,5446.0,,Cat1
2020-02-28,5450.0,,Cat1
2020-02-29,5582.0,,Cat1
2020-01-03,5967.0,,Cat1
2020-02-03,6006.0,,Cat1
2020-03-03,6326.0,,Cat1
2020-04-03,6139.0,,Cat1
2020-05-03,6047.0,,Cat1
2020-06-03,5766.0,,Cat1
2020-03-13,5006.0,,Cat1
2020-03-14,5798.0,,Cat1
2020-03-15,5953.0,,Cat1
2020-03-16,5253.0,,Cat1
2020-03-17,5120.0,,Cat1
2020-03-18,4954.0,,Cat1
2020-03-19,4069.0,,Cat1
2020-03-20,2971.0,,Cat1
2020-03-21,3042.0,,Cat1
2020-03-22,3005.0,,Cat1
2020-03-23,3234.0,,Cat1
2020-03-24,3945.0,,Cat1
2020-03-25,4051.0,,Cat1
2020-03-26,4203.0,,Cat1
2020-03-27,4278.0,,Cat1
2020-03-28,4567.0,,Cat1
2020-03-29,4592.0,,Cat1
2020-03-30,4528.0,,Cat1
2020-03-31,4499.0,,Cat1
2020-01-04,5305.0,,Cat1
2020-02-04,5118.0,,Cat1
2020-03-04,4702.0,,Cat1
2020-04-04,5122.0,,Cat1
2020-05-04,5240.0,,Cat1
2020-04-13,5602.0,,Cat1
2020-04-14,5804.0,,Cat1
2020-04-15,5635.0,,Cat1
2020-04-16,6071.0,,Cat1
2020-04-17,6705.0,,Cat1
2020-04-18,7011.0,,Cat1
2020-04-19,6735.0,,Cat1
2020-04-20,6476.0,,Cat1
2020-04-21,6422.0,,Cat1
2020-04-22,6062.0,,Cat1
2020-04-23,6218.0,,Cat1
2020-04-24,6043.0,,Cat1
2020-04-25,6183.0,,Cat1
2020-04-26,6711.0,,Cat1
2020-04-27,6255.0,,Cat1
2020-04-28,5734.0,,Cat1
2020-04-29,6128.0,,Cat1
2020-04-30,5617.0,,Cat1
2020-01-05,5574.0,,Cat1
2020-02-05,5649.0,,Cat1
2020-03-05,6071.0,,Cat1
2020-04-05,5905.0,,Cat1
2020-05-05,6067.0,,Cat1
2020-05-13,5852.0,,Cat1
2020-05-14,5847.0,,Cat1
2020-05-15,5770.0,,Cat1
2020-05-16,5251.0,,Cat1
2020-05-17,5764.0,,Cat1
2020-05-18,6032.0,,Cat1
2020-05-19,6195.0,,Cat1
2020-05-20,6139.0,,Cat1
2020-05-21,5983.0,,Cat1
2020-05-22,5836.0,,Cat1
2020-05-23,6167.0,,Cat1
2020-05-24,6232.0,,Cat1
2020-05-25,6614.0,,Cat1
2020-05-26,6024.0,,Cat1
2020-05-27,5485.0,,Cat1
2020-05-28,5736.0,,Cat1
2020-05-29,5646.0,,Cat1
2020-05-30,5349.0,,Cat1
2020-05-31,5373.0,,Cat1
2020-01-06,5035.0,,Cat1
2020-02-06,5198.0,,Cat1
2020-03-06,5544.0,,Cat1
2020-04-06,14352.0,,Cat1
2020-05-06,23738.0,,Cat1
2020-06-04,,27347.828205251386,Cat1
2020-06-05,,27992.9827495595,Cat1
2020-06-06,,27451.83377774275,Cat1
2020-06-07,,26027.98381752025,Cat1
2020-06-08,,23759.08977935354,Cat1
2020-06-09,,22122.31750551203,Cat1
2020-06-10,,20920.171382513545,Cat1
2020-06-11,,19608.714594646022,Cat1
2020-06-12,,18411.313410250645,Cat1
2020-06-13,,18117.227985946844,Cat1
2020-06-14,,17770.21648524412,Cat1
2020-06-15,,17254.085779559788,Cat1
2020-06-16,,17083.013422346656,Cat1
2020-06-17,,17383.935551607137,Cat1
2020-06-18,,17202.024516317248,Cat1
2020-06-19,,17068.500942338524,Cat1
2020-06-20,,17304.66394046112,Cat1
2020-06-21,,17546.70802535054,Cat1
2020-06-22,,17307.136275338165,Cat1
2020-06-23,,17423.83385699008,Cat1
2020-06-24,,17703.81134052245,Cat1
2020-06-25,,,Cat1
2020-06-26,,,Cat1
2020-06-27,,,Cat1
2020-06-28,,,Cat1
2020-06-29,,,Cat1
2020-06-30,,,Cat1
2018-01-01,1969.0,,Cat2
2018-02-01,2160.0,,Cat2
2018-03-01,2174.0,,Cat2
2018-04-01,2219.0,,Cat2
2018-05-01,2042.0,,Cat2
2018-06-01,2126.0,,Cat2
2018-07-01,2183.0,,Cat2
2018-08-01,2072.0,,Cat2
2018-09-01,1978.0,,Cat2
2018-10-01,2056.0,,Cat2
2018-11-01,2016.0,,Cat2
2018-12-01,1924.0,,Cat2
2018-01-13,2194.0,,Cat2
2018-01-14,2462.0,,Cat2
2018-01-15,2495.0,,Cat2
2018-01-16,2406.0,,Cat2
2018-01-17,2328.0,,Cat2
2018-01-18,2187.0,,Cat2
2018-01-19,2199.0,,Cat2
2018-01-20,2346.0,,Cat2
2018-01-21,2670.0,,Cat2
2018-01-22,2357.0,,Cat2
2018-01-23,2576.0,,Cat2
2018-01-24,2472.0,,Cat2
2018-01-25,2456.0,,Cat2
2018-01-26,2381.0,,Cat2
2018-01-27,2702.0,,Cat2
2018-01-28,2798.0,,Cat2
2018-01-29,2600.0,,Cat2
2018-01-30,2261.0,,Cat2
2018-01-31,2360.0,,Cat2
2018-01-02,2489.0,,Cat2
2018-02-02,2458.0,,Cat2
2018-03-02,2183.0,,Cat2
2018-04-02,2568.0,,Cat2
2018-05-02,2607.0,,Cat2
2018-06-02,2545.0,,Cat2
2018-07-02,2592.0,,Cat2
2018-08-02,2460.0,,Cat2
2018-09-02,2549.0,,Cat2
2018-10-02,2584.0,,Cat2
2018-11-02,2797.0,,Cat2
2018-12-02,2558.0,,Cat2
2018-02-13,2597.0,,Cat2
2018-02-14,2306.0,,Cat2
2018-02-15,2369.0,,Cat2
2018-02-16,2537.0,,Cat2
2018-02-17,2622.0,,Cat2
2018-02-18,2886.0,,Cat2
2018-02-19,2891.0,,Cat2
2018-02-20,2567.0,,Cat2
2018-02-21,2636.0,,Cat2
2018-02-22,2597.0,,Cat2
2018-02-23,2557.0,,Cat2
2018-02-24,2723.0,,Cat2
2018-02-25,2880.0,,Cat2
2018-02-26,2921.0,,Cat2
2018-02-27,2773.0,,Cat2
2018-02-28,2605.0,,Cat2
2018-01-03,3470.0,,Cat2
2018-02-03,3303.0,,Cat2
2018-03-03,3387.0,,Cat2
2018-04-03,3704.0,,Cat2
2018-05-03,3655.0,,Cat2
2018-06-03,3535.0,,Cat2
2018-07-03,3595.0,,Cat2
2018-08-03,3586.0,,Cat2
2018-09-03,3409.0,,Cat2
2018-10-03,3669.0,,Cat2
2018-11-03,3824.0,,Cat2
2018-12-03,3908.0,,Cat2
2018-03-13,3833.0,,Cat2
2018-03-14,3453.0,,Cat2
2018-03-15,3502.0,,Cat2
2018-03-16,3452.0,,Cat2
2018-03-17,3689.0,,Cat2
2018-03-18,3913.0,,Cat2
2018-03-19,3941.0,,Cat2
2018-03-20,3628.0,,Cat2
2018-03-21,3583.0,,Cat2
2018-03-22,3692.0,,Cat2
2018-03-23,3502.0,,Cat2
2018-03-24,3707.0,,Cat2
2018-03-25,4035.0,,Cat2
2018-03-26,3735.0,,Cat2
2018-03-27,3568.0,,Cat2
2018-03-28,3665.0,,Cat2
2018-03-29,3137.0,,Cat2
2018-03-30,3204.0,,Cat2
2018-03-31,3084.0,,Cat2
2018-01-04,3189.0,,Cat2
2018-02-04,3409.0,,Cat2
2018-03-04,3724.0,,Cat2
2018-04-04,3531.0,,Cat2
2018-05-04,3490.0,,Cat2
2018-06-04,3594.0,,Cat2
2018-07-04,3745.0,,Cat2
2018-08-04,3749.0,,Cat2
2018-09-04,4253.0,,Cat2
2018-10-04,4108.0,,Cat2
2018-11-04,3955.0,,Cat2
2018-12-04,3808.0,,Cat2
2018-04-13,3573.0,,Cat2
2018-04-14,3511.0,,Cat2
2018-04-15,4222.0,,Cat2
2018-04-16,4050.0,,Cat2
2018-04-17,4191.0,,Cat2
2018-04-18,4085.0,,Cat2
2018-04-19,3908.0,,Cat2
2018-04-20,3588.0,,Cat2
2018-04-21,3766.0,,Cat2
2018-04-22,4002.0,,Cat2
2018-04-23,4270.0,,Cat2
2018-04-24,4113.0,,Cat2
2018-04-25,3903.0,,Cat2
2018-04-26,3915.0,,Cat2
2018-04-27,3608.0,,Cat2
2018-04-28,3473.0,,Cat2
2018-04-29,3772.0,,Cat2
2018-04-30,3893.0,,Cat2
2018-01-05,3758.0,,Cat2
2018-02-05,3617.0,,Cat2
2018-03-05,3632.0,,Cat2
2018-04-05,3481.0,,Cat2
2018-05-05,3457.0,,Cat2
2018-06-05,3705.0,,Cat2
2018-07-05,3885.0,,Cat2
2018-08-05,3676.0,,Cat2
2018-09-05,3974.0,,Cat2
2018-10-05,3817.0,,Cat2
2018-11-05,3469.0,,Cat2
2018-12-05,3438.0,,Cat2
2018-05-13,4031.0,,Cat2
2018-05-14,4102.0,,Cat2
2018-05-15,3832.0,,Cat2
2018-05-16,3758.0,,Cat2
2018-05-17,3749.0,,Cat2
2018-05-18,3412.0,,Cat2
2018-05-19,3702.0,,Cat2
2018-05-20,3780.0,,Cat2
2018-05-21,3886.0,,Cat2
2018-05-22,3928.0,,Cat2
2018-05-23,3872.0,,Cat2
2018-05-24,3878.0,,Cat2
2018-05-25,3808.0,,Cat2
2018-05-26,3685.0,,Cat2
2018-05-27,3847.0,,Cat2
2018-05-28,4142.0,,Cat2
2018-05-29,3974.0,,Cat2
2018-05-30,3791.0,,Cat2
2018-05-31,3668.0,,Cat2
2018-01-06,3660.0,,Cat2
2018-02-06,3553.0,,Cat2
2018-03-06,3984.0,,Cat2
2018-04-06,3654.0,,Cat2
2018-05-06,3761.0,,Cat2
2018-06-06,3379.0,,Cat2
2018-07-06,3344.0,,Cat2
2018-08-06,3251.0,,Cat2
2018-09-06,3353.0,,Cat2
2018-10-06,3619.0,,Cat2
2018-11-06,3520.0,,Cat2
2018-12-06,3581.0,,Cat2
2018-06-13,3648.0,,Cat2
2018-06-14,3267.0,,Cat2
2018-06-15,3237.0,,Cat2
2018-06-16,3246.0,,Cat2
2018-06-17,3486.0,,Cat2
2018-06-18,3466.0,,Cat2
2018-06-19,3477.0,,Cat2
2018-06-20,3321.0,,Cat2
2018-06-21,3487.0,,Cat2
2018-06-22,3383.0,,Cat2
2018-06-23,3450.0,,Cat2
2018-06-24,3488.0,,Cat2
2018-06-25,3592.0,,Cat2
2018-06-26,3619.0,,Cat2
2018-06-27,3443.0,,Cat2
2018-06-28,4591.0,,Cat2
2018-06-29,4071.0,,Cat2
2018-06-30,3678.0,,Cat2
2018-01-07,3792.0,,Cat2
2018-02-07,3661.0,,Cat2
2018-03-07,3350.0,,Cat2
2018-04-07,3311.0,,Cat2
2018-05-07,3542.0,,Cat2
2018-06-07,3445.0,,Cat2
2018-07-07,3324.0,,Cat2
2018-08-07,3569.0,,Cat2
2018-09-07,3765.0,,Cat2
2018-10-07,3637.0,,Cat2
2018-11-07,3500.0,,Cat2
2018-12-07,3513.0,,Cat2
2018-07-13,3280.0,,Cat2
2018-07-14,3770.0,,Cat2
2018-07-15,3742.0,,Cat2
2018-07-16,3778.0,,Cat2
2018-07-17,3685.0,,Cat2
2018-07-18,3723.0,,Cat2
2018-07-19,3850.0,,Cat2
2018-07-20,3967.0,,Cat2
2018-07-21,3933.0,,Cat2
2018-07-22,4156.0,,Cat2
2018-07-23,3896.0,,Cat2
2018-07-24,3566.0,,Cat2
2018-07-25,3671.0,,Cat2
2018-07-26,3520.0,,Cat2
2018-07-27,3411.0,,Cat2
2018-07-28,3444.0,,Cat2
2018-07-29,3661.0,,Cat2
2018-07-30,3937.0,,Cat2
2018-07-31,3673.0,,Cat2
2018-01-08,3448.0,,Cat2
2018-02-08,3318.0,,Cat2
2018-03-08,3251.0,,Cat2
2018-04-08,3363.0,,Cat2
2018-05-08,3600.0,,Cat2
2018-06-08,3655.0,,Cat2
2018-07-08,3431.0,,Cat2
2018-08-08,3768.0,,Cat2
2018-09-08,3561.0,,Cat2
2018-10-08,3373.0,,Cat2
2018-11-08,3518.0,,Cat2
2018-12-08,3797.0,,Cat2
2018-08-13,3629.0,,Cat2
2018-08-14,3485.0,,Cat2
2018-08-15,3369.0,,Cat2
2018-08-16,3285.0,,Cat2
2018-08-17,3306.0,,Cat2
2018-08-18,3450.0,,Cat2
2018-08-19,3700.0,,Cat2
2018-08-20,3596.0,,Cat2
2018-08-21,3408.0,,Cat2
2018-08-22,3671.0,,Cat2
2018-08-23,3919.0,,Cat2
2018-08-24,3572.0,,Cat2
2018-08-25,3609.0,,Cat2
2018-08-26,3731.0,,Cat2
2018-08-27,3712.0,,Cat2
2018-08-28,3564.0,,Cat2
2018-08-29,3579.0,,Cat2
2018-08-30,3477.0,,Cat2
2018-08-31,3284.0,,Cat2
2018-01-09,3379.0,,Cat2
2018-02-09,3635.0,,Cat2
2018-03-09,3807.0,,Cat2
2018-04-09,3414.0,,Cat2
2018-05-09,3238.0,,Cat2
2018-06-09,3197.0,,Cat2
2018-07-09,3163.0,,Cat2
2018-08-09,3304.0,,Cat2
2018-09-09,3471.0,,Cat2
2018-10-09,3345.0,,Cat2
2018-11-09,3031.0,,Cat2
2018-12-09,3094.0,,Cat2
2018-09-13,3184.0,,Cat2
2018-09-14,3247.0,,Cat2
2018-09-15,3269.0,,Cat2
2018-09-16,3370.0,,Cat2
2018-09-17,3465.0,,Cat2
2018-09-18,3358.0,,Cat2
2018-09-19,3263.0,,Cat2
2018-09-20,3310.0,,Cat2
2018-09-21,3037.0,,Cat2
2018-09-22,3249.0,,Cat2
2018-09-23,3479.0,,Cat2
2018-09-24,3322.0,,Cat2
2018-09-25,3496.0,,Cat2
2018-09-26,3228.0,,Cat2
2018-09-27,3289.0,,Cat2
2018-09-28,3150.0,,Cat2
2018-09-29,3070.0,,Cat2
2018-09-30,3291.0,,Cat2
2018-01-10,3271.0,,Cat2
2018-02-10,3198.0,,Cat2
2018-03-10,3411.0,,Cat2
2018-04-10,3273.0,,Cat2
2018-05-10,3054.0,,Cat2
2018-06-10,2982.0,,Cat2
2018-07-10,3207.0,,Cat2
2018-08-10,3342.0,,Cat2
2018-09-10,3430.0,,Cat2
2018-10-10,3727.0,,Cat2
2018-11-10,3706.0,,Cat2
2018-12-10,3277.0,,Cat2
2018-10-13,2918.0,,Cat2
2018-10-14,3204.0,,Cat2
2018-10-15,3149.0,,Cat2
2018-10-16,3064.0,,Cat2
2018-10-17,3054.0,,Cat2
2018-10-18,3280.0,,Cat2
2018-10-19,3219.0,,Cat2
2018-10-20,3166.0,,Cat2
2018-10-21,3227.0,,Cat2
2018-10-22,3411.0,,Cat2
2018-10-23,3406.0,,Cat2
2018-10-24,3310.0,,Cat2
2018-10-25,3296.0,,Cat2
2018-10-26,3092.0,,Cat2
2018-10-27,2988.0,,Cat2
2018-10-28,3518.0,,Cat2
2018-10-29,3417.0,,Cat2
2018-10-30,3278.0,,Cat2
2018-10-31,3131.0,,Cat2
2018-01-11,3045.0,,Cat2
2018-02-11,3062.0,,Cat2
2018-03-11,2933.0,,Cat2
2018-04-11,3374.0,,Cat2
2018-05-11,3265.0,,Cat2
2018-06-11,2885.0,,Cat2
2018-07-11,2886.0,,Cat2
2018-08-11,2966.0,,Cat2
2018-09-11,2815.0,,Cat2
2018-10-11,2817.0,,Cat2
2018-11-11,2978.0,,Cat2
2018-12-11,3270.0,,Cat2
2018-11-13,2898.0,,Cat2
2018-11-14,3266.0,,Cat2
2018-11-15,3307.0,,Cat2
2018-11-16,3232.0,,Cat2
2018-11-17,3360.0,,Cat2
2018-11-18,3539.0,,Cat2
2018-11-19,3388.0,,Cat2
2018-11-20,3332.0,,Cat2
2018-11-21,2982.0,,Cat2
2018-11-22,3002.0,,Cat2
2018-11-23,2868.0,,Cat2
2018-11-24,3033.0,,Cat2
2018-11-25,3246.0,,Cat2
2018-11-26,3146.0,,Cat2
2018-11-27,3345.0,,Cat2
2018-11-28,3330.0,,Cat2
2018-11-29,3088.0,,Cat2
2018-11-30,2844.0,,Cat2
2018-01-12,2723.0,,Cat2
2018-02-12,3035.0,,Cat2
2018-03-12,3166.0,,Cat2
2018-04-12,3100.0,,Cat2
2018-05-12,2916.0,,Cat2
2018-06-12,2863.0,,Cat2
2018-07-12,2665.0,,Cat2
2018-08-12,2658.0,,Cat2
2018-09-12,2920.0,,Cat2
2018-10-12,3109.0,,Cat2
2018-11-12,2918.0,,Cat2
2018-12-12,2919.0,,Cat2
2018-12-13,2913.0,,Cat2
2018-12-14,2744.0,,Cat2
2018-12-15,2824.0,,Cat2
2018-12-16,2898.0,,Cat2
2018-12-17,2900.0,,Cat2
2018-12-18,2941.0,,Cat2
2018-12-19,2802.0,,Cat2
2018-12-20,2726.0,,Cat2
2018-12-21,2531.0,,Cat2
2018-12-22,2685.0,,Cat2
2018-12-23,2824.0,,Cat2
2018-12-24,2548.0,,Cat2
2018-12-25,2219.0,,Cat2
2018-12-26,2795.0,,Cat2
2018-12-27,2960.0,,Cat2
2018-12-28,2961.0,,Cat2
2018-12-29,2983.0,,Cat2
2018-12-30,3077.0,,Cat2
2018-12-31,2775.0,,Cat2
2019-01-01,2853.0,,Cat2
2019-02-01,3247.0,,Cat2
2019-03-01,3334.0,,Cat2
2019-04-01,3046.0,,Cat2
2019-05-01,3302.0,,Cat2
2019-06-01,3461.0,,Cat2
2019-07-01,3451.0,,Cat2
2019-08-01,3317.0,,Cat2
2019-09-01,3227.0,,Cat2
2019-10-01,3222.0,,Cat2
2019-11-01,3013.0,,Cat2
2019-12-01,3361.0,,Cat2
2019-01-13,3495.0,,Cat2
2019-01-14,3629.0,,Cat2
2019-01-15,3587.0,,Cat2
2019-01-16,3458.0,,Cat2
2019-01-17,3276.0,,Cat2
2019-01-18,3255.0,,Cat2
2019-01-19,3538.0,,Cat2
2019-01-20,3585.0,,Cat2
2019-01-21,3418.0,,Cat2
2019-01-22,3385.0,,Cat2
2019-01-23,3374.0,,Cat2
2019-01-24,3216.0,,Cat2
2019-01-25,3004.0,,Cat2
2019-01-26,3282.0,,Cat2
2019-01-27,3615.0,,Cat2
2019-01-28,3489.0,,Cat2
2019-01-29,3431.0,,Cat2
2019-01-30,3364.0,,Cat2
2019-01-31,3491.0,,Cat2
2019-01-02,3280.0,,Cat2
2019-02-02,3520.0,,Cat2
2019-03-02,3573.0,,Cat2
2019-04-02,3518.0,,Cat2
2019-05-02,3650.0,,Cat2
2019-06-02,3551.0,,Cat2
2019-07-02,3411.0,,Cat2
2019-08-02,3210.0,,Cat2
2019-09-02,3635.0,,Cat2
2019-10-02,3870.0,,Cat2
2019-11-02,3622.0,,Cat2
2019-12-02,3328.0,,Cat2
2019-02-13,3080.0,,Cat2
2019-02-14,3027.0,,Cat2
2019-02-15,3118.0,,Cat2
2019-02-16,3394.0,,Cat2
2019-02-17,3694.0,,Cat2
2019-02-18,3650.0,,Cat2
2019-02-19,3491.0,,Cat2
2019-02-20,3286.0,,Cat2
2019-02-21,3307.0,,Cat2
2019-02-22,3211.0,,Cat2
2019-02-23,3364.0,,Cat2
2019-02-24,3751.0,,Cat2
2019-02-25,3550.0,,Cat2
2019-02-26,3480.0,,Cat2
2019-02-27,3219.0,,Cat2
2019-02-28,3286.0,,Cat2
2019-01-03,3496.0,,Cat2
2019-02-03,3303.0,,Cat2
2019-03-03,3760.0,,Cat2
2019-04-03,3221.0,,Cat2
2019-05-03,3137.0,,Cat2
2019-06-03,3213.0,,Cat2
2019-07-03,3158.0,,Cat2
2019-08-03,3204.0,,Cat2
2019-09-03,3326.0,,Cat2
2019-10-03,3360.0,,Cat2
2019-11-03,3586.0,,Cat2
2019-12-03,3406.0,,Cat2
2019-03-13,3365.0,,Cat2
2019-03-14,3322.0,,Cat2
2019-03-15,3381.0,,Cat2
2019-03-16,3321.0,,Cat2
2019-03-17,3678.0,,Cat2
2019-03-18,3746.0,,Cat2
2019-03-19,3668.0,,Cat2
2019-03-20,3729.0,,Cat2
2019-03-21,3596.0,,Cat2
2019-03-22,3663.0,,Cat2
2019-03-23,3640.0,,Cat2
2019-03-24,3933.0,,Cat2
2019-03-25,4100.0,,Cat2
2019-03-26,3812.0,,Cat2
2019-03-27,3900.0,,Cat2
2019-03-28,3874.0,,Cat2
2019-03-29,3747.0,,Cat2
2019-03-30,3643.0,,Cat2
2019-03-31,3765.0,,Cat2
2019-01-04,3492.0,,Cat2
2019-02-04,3598.0,,Cat2
2019-03-04,3460.0,,Cat2
2019-04-04,3465.0,,Cat2
2019-05-04,3470.0,,Cat2
2019-06-04,3521.0,,Cat2
2019-07-04,3690.0,,Cat2
2019-08-04,3902.0,,Cat2
2019-09-04,3852.0,,Cat2
2019-10-04,3716.0,,Cat2
2019-11-04,3922.0,,Cat2
2019-12-04,3703.0,,Cat2
2019-04-13,3818.0,,Cat2
2019-04-14,3929.0,,Cat2
2019-04-15,3765.0,,Cat2
2019-04-16,3721.0,,Cat2
2019-04-17,3861.0,,Cat2
2019-04-18,3668.0,,Cat2
2019-04-19,3608.0,,Cat2
2019-04-20,3624.0,,Cat2
2019-04-21,3845.0,,Cat2
2019-04-22,3809.0,,Cat2
2019-04-23,3788.0,,Cat2
2019-04-24,3701.0,,Cat2
2019-04-25,3587.0,,Cat2
2019-04-26,3328.0,,Cat2
2019-04-27,3201.0,,Cat2
2019-04-28,3528.0,,Cat2
2019-04-29,3680.0,,Cat2
2019-04-30,3702.0,,Cat2
2019-01-05,4005.0,,Cat2
2019-02-05,3798.0,,Cat2
2019-03-05,3662.0,,Cat2
2019-04-05,3531.0,,Cat2
2019-05-05,3674.0,,Cat2
2019-06-05,3950.0,,Cat2
2019-07-05,3897.0,,Cat2
2019-08-05,3604.0,,Cat2
2019-09-05,3383.0,,Cat2
2019-10-05,3466.0,,Cat2
2019-11-05,3389.0,,Cat2
2019-12-05,3707.0,,Cat2
2019-05-13,3706.0,,Cat2
2019-05-14,3510.0,,Cat2
2019-05-15,3552.0,,Cat2
2019-05-16,3486.0,,Cat2
2019-05-17,3428.0,,Cat2
2019-05-18,3444.0,,Cat2
2019-05-19,3718.0,,Cat2
2019-05-20,3657.0,,Cat2
2019-05-21,3282.0,,Cat2
2019-05-22,3489.0,,Cat2
2019-05-23,3379.0,,Cat2
2019-05-24,3415.0,,Cat2
2019-05-25,3197.0,,Cat2
2019-05-26,3371.0,,Cat2
2019-05-27,3615.0,,Cat2
2019-05-28,3552.0,,Cat2
2019-05-29,3392.0,,Cat2
2019-05-30,3354.0,,Cat2
2019-05-31,3050.0,,Cat2
2019-01-06,3067.0,,Cat2
2019-02-06,3284.0,,Cat2
2019-03-06,3073.0,,Cat2
2019-04-06,3244.0,,Cat2
2019-05-06,3312.0,,Cat2
2019-06-06,3205.0,,Cat2
2019-07-06,3009.0,,Cat2
2019-08-06,2859.0,,Cat2
2019-09-06,3145.0,,Cat2
2019-10-06,2990.0,,Cat2
2019-11-06,3026.0,,Cat2
2019-12-06,3074.0,,Cat2
2019-06-13,2981.0,,Cat2
2019-06-14,2838.0,,Cat2
2019-06-15,2499.0,,Cat2
2019-06-16,2663.0,,Cat2
2019-06-17,3003.0,,Cat2
2019-06-18,3298.0,,Cat2
2019-06-19,3387.0,,Cat2
2019-06-20,3108.0,,Cat2
2019-06-21,3121.0,,Cat2
2019-06-22,3210.0,,Cat2
2019-06-23,3440.0,,Cat2
2019-06-24,3437.0,,Cat2
2019-06-25,3528.0,,Cat2
2019-06-26,3760.0,,Cat2
2019-06-27,6940.0,,Cat2
2019-06-28,5740.0,,Cat2
2019-06-29,4819.0,,Cat2
2019-06-30,4485.0,,Cat2
2019-01-07,4238.0,,Cat2
2019-02-07,3946.0,,Cat2
2019-03-07,3088.0,,Cat2
2019-04-07,3486.0,,Cat2
2019-05-07,3853.0,,Cat2
2019-06-07,3622.0,,Cat2
2019-07-07,3880.0,,Cat2
2019-08-07,3650.0,,Cat2
2019-09-07,3552.0,,Cat2
2019-10-07,3499.0,,Cat2
2019-11-07,3193.0,,Cat2
2019-12-07,3448.0,,Cat2
2019-07-13,3351.0,,Cat2
2019-07-14,3434.0,,Cat2
2019-07-15,3408.0,,Cat2
2019-07-16,3283.0,,Cat2
2019-07-17,3161.0,,Cat2
2019-07-18,3145.0,,Cat2
2019-07-19,3200.0,,Cat2
2019-07-20,3225.0,,Cat2
2019-07-21,3445.0,,Cat2
2019-07-22,3478.0,,Cat2
2019-07-23,3213.0,,Cat2
2019-07-24,3047.0,,Cat2
2019-07-25,3024.0,,Cat2
2019-07-26,3394.0,,Cat2
2019-07-27,3679.0,,Cat2
2019-07-28,3890.0,,Cat2
2019-07-29,3910.0,,Cat2
2019-07-30,3895.0,,Cat2
2019-07-31,3742.0,,Cat2
2019-01-08,5002.0,,Cat2
2019-02-08,4967.0,,Cat2
2019-03-08,4428.0,,Cat2
2019-04-08,4506.0,,Cat2
2019-05-08,4242.0,,Cat2
2019-06-08,4259.0,,Cat2
2019-07-08,4025.0,,Cat2
2019-08-08,3841.0,,Cat2
2019-09-08,4025.0,,Cat2
2019-10-08,4461.0,,Cat2
2019-11-08,4487.0,,Cat2
2019-12-08,4494.0,,Cat2
2019-08-13,4490.0,,Cat2
2019-08-14,4548.0,,Cat2
2019-08-15,4711.0,,Cat2
2019-08-16,4188.0,,Cat2
2019-08-17,4459.0,,Cat2
2019-08-18,4676.0,,Cat2
2019-08-19,4430.0,,Cat2
2019-08-20,4438.0,,Cat2
2019-08-21,4117.0,,Cat2
2019-08-22,4068.0,,Cat2
2019-08-23,3919.0,,Cat2
2019-08-24,4105.0,,Cat2
2019-08-25,4284.0,,Cat2
2019-08-26,4233.0,,Cat2
2019-08-27,4358.0,,Cat2
2019-08-28,4205.0,,Cat2
2019-08-29,4224.0,,Cat2
2019-08-30,4044.0,,Cat2
2019-08-31,3956.0,,Cat2
2019-01-09,4295.0,,Cat2
2019-02-09,4690.0,,Cat2
2019-03-09,4366.0,,Cat2
2019-04-09,3957.0,,Cat2
2019-05-09,3908.0,,Cat2
2019-06-09,3744.0,,Cat2
2019-07-09,3821.0,,Cat2
2019-08-09,4067.0,,Cat2
2019-09-09,3888.0,,Cat2
2019-10-09,3890.0,,Cat2
2019-11-09,3897.0,,Cat2
2019-12-09,4041.0,,Cat2
2019-09-13,3659.0,,Cat2
2019-09-14,3974.0,,Cat2
2019-09-15,4161.0,,Cat2
2019-09-16,4134.0,,Cat2
2019-09-17,4068.0,,Cat2
2019-09-18,4072.0,,Cat2
2019-09-19,3941.0,,Cat2
2019-09-20,3731.0,,Cat2
2019-09-21,3767.0,,Cat2
2019-09-22,3869.0,,Cat2
2019-09-23,4357.0,,Cat2
2019-09-24,4419.0,,Cat2
2019-09-25,4375.0,,Cat2
2019-09-26,4081.0,,Cat2
2019-09-27,4609.0,,Cat2
2019-09-28,4349.0,,Cat2
2019-09-29,4597.0,,Cat2
2019-09-30,4748.0,,Cat2
2019-01-10,4605.0,,Cat2
2019-02-10,4680.0,,Cat2
2019-03-10,4510.0,,Cat2
2019-04-10,4283.0,,Cat2
2019-05-10,4116.0,,Cat2
2019-06-10,4390.0,,Cat2
2019-07-10,4609.0,,Cat2
2019-08-10,4377.0,,Cat2
2019-09-10,5939.0,,Cat2
2019-10-10,5622.0,,Cat2
2019-11-10,4408.0,,Cat2
2019-12-10,4630.0,,Cat2
2019-10-13,4800.0,,Cat2
2019-10-14,5181.0,,Cat2
2019-10-15,4628.0,,Cat2
2019-10-16,4377.0,,Cat2
2019-10-17,4250.0,,Cat2
2019-10-18,3969.0,,Cat2
2019-10-19,3888.0,,Cat2
2019-10-20,4183.0,,Cat2
2019-10-21,4261.0,,Cat2
2019-10-22,4155.0,,Cat2
2019-10-23,4069.0,,Cat2
2019-10-24,3947.0,,Cat2
2019-10-25,3631.0,,Cat2
2019-10-26,3625.0,,Cat2
