date,Category,visits,testdrive,leads,total_spend_nobrand_nodig,total_spend_nobrand
12/07/19,Cat9,1734,302,44,5522.572857,21543.26857
12/07/19,Cat10,998,147,14,0,0
12/07/19,Cat11,31341,12683,1323,205624.9629,363624.3114
13/07/19,Cat1,10477,3990,553,22282.86286,64939.47143
13/07/19,Cat2,9626,3351,337,7773.15,51876.45
13/07/19,Cat3,8640,2480,671,185367.2914,272072.56
13/07/19,Cat4,7525,2357,272,135248.3714,201011.6029
13/07/19,Cat5,18708,7344,648,345693.4014,477962.8929
13/07/19,Cat6,1582,479,8,0,16063.11
13/07/19,Cat7,13564,4729,555,86141.37,149478.7743
13/07/19,Cat8,20151,6603,1321,276879.1957,360555.48
13/07/19,Cat9,1636,308,46,5522.572857,21543.26857
13/07/19,Cat10,884,143,9,0,0
13/07/19,Cat11,33965,14197,1405,205624.9629,363624.3114
14/07/19,Cat1,10829,4126,550,22282.86286,64939.47143
14/07/19,Cat2,9921,3434,342,7773.15,51876.45
14/07/19,Cat3,8170,2423,498,185367.2914,272072.56
14/07/19,Cat4,7048,2291,238,135248.3714,201011.6029
14/07/19,Cat5,22774,7312,606,345693.4014,477962.8929
14/07/19,Cat6,1982,538,8,0,16063.11
14/07/19,Cat7,13450,4910,491,86141.37,149478.7743
14/07/19,Cat8,20116,6754,1062,276879.1957,360555.48
14/07/19,Cat9,1640,322,52,5522.572857,21543.26857
14/07/19,Cat10,991,143,11,0,0
14/07/19,Cat11,34953,15057,1148,205624.9629,363624.3114
15/07/19,Cat1,10659,3765,617,24527.98714,67184.59571
15/07/19,Cat2,10082,3408,457,7935.787143,52039.08714
15/07/19,Cat3,8701,2478,721,206283.0257,346399.4843
15/07/19,Cat4,7569,2476,313,123255.56,218437.5171
15/07/19,Cat5,18183,7234,776,394481.9557,526751.4471
15/07/19,Cat6,2104,491,9,1882.107143,17945.21714
15/07/19,Cat7,13204,4596,621,19593.72714,83674.90571
15/07/19,Cat8,21025,6514,1364,299394.0443,384696.4571
15/07/19,Cat9,1934,318,47,5657.208571,21677.90429
15/07/19,Cat10,1150,140,14,0,0
15/07/19,Cat11,31334,13253,1487,176101.4271,254100.7757
16/07/19,Cat1,10774,3864,692,24527.98714,67184.59571
16/07/19,Cat2,9644,3283,389,7935.787143,52039.08714
16/07/19,Cat3,11561,3260,756,206283.0257,346399.4843
16/07/19,Cat4,7924,2378,308,123255.56,218437.5171
16/07/19,Cat5,23876.49815,7350,780,394481.9557,526751.4471
16/07/19,Cat6,1629,454,14,1882.107143,17945.21714
16/07/19,Cat7,12421,4612,543,19593.72714,83674.90571
16/07/19,Cat8,20514,6805,1308,299394.0443,384696.4571
16/07/19,Cat9,1678,352,45,5657.208571,21677.90429
16/07/19,Cat10,901,133,21,0,0
16/07/19,Cat11,30949,12927,1494,176101.4271,254100.7757
17/07/19,Cat1,10726,3906,721,24527.98714,67184.59571
17/07/19,Cat2,9278,3161,398,7935.787143,52039.08714
17/07/19,Cat3,9339,2730,564,206283.0257,346399.4843
17/07/19,Cat4,7772,2483,333,123255.56,218437.5171
17/07/19,Cat5,23218,7664,742,394481.9557,526751.4471
17/07/19,Cat6,1535,465,16,1882.107143,17945.21714
17/07/19,Cat7,11507,4579,544,19593.72714,83674.90571
17/07/19,Cat8,18901,6661,1100,299394.0443,384696.4571
17/07/19,Cat9,1705,343,46,5657.208571,21677.90429
17/07/19,Cat10,802,135,27,0,0
17/07/19,Cat11,29753,12831,1247,176101.4271,254100.7757
18/07/19,Cat1,11133,3851,638,24527.98714,67184.59571
18/07/19,Cat2,9742,3145,467,7935.787143,52039.08714
18/07/19,Cat3,9230,2859,711,206283.0257,346399.4843
18/07/19,Cat4,7786,2503,391,123255.56,218437.5171
18/07/19,Cat5,18471,7772,756,394481.9557,526751.4471
18/07/19,Cat6,1500,476,15,1882.107143,17945.21714
18/07/19,Cat7,11859,4585,522,19593.72714,83674.90571
18/07/19,Cat8,18994,6560,1283,299394.0443,384696.4571
18/07/19,Cat9,1664,335,56,5657.208571,21677.90429
18/07/19,Cat10,836,155,19,0,0
18/07/19,Cat11,29606,12523,1521,176101.4271,254100.7757
19/07/19,Cat1,11845,3985,601,24527.98714,67184.59571
19/07/19,Cat2,9767,3200,415,7935.787143,52039.08714
19/07/19,Cat3,8642,2394,751,206283.0257,346399.4843
19/07/19,Cat4,7662,2376,287,123255.56,218437.5171
19/07/19,Cat5,22337,6996,756,394481.9557,526751.4471
19/07/19,Cat6,1596,484,17,1882.107143,17945.21714
19/07/19,Cat7,11488,4397,583,19593.72714,83674.90571
19/07/19,Cat8,18907,6215,1322,299394.0443,384696.4571
19/07/19,Cat9,1599,309,43,5657.208571,21677.90429
19/07/19,Cat10,887,122,16,0,0
19/07/19,Cat11,29448,12198,1409,176101.4271,254100.7757
20/07/19,Cat1,10926,3866,557,24527.98714,67184.59571
20/07/19,Cat2,9319,3225,376,7935.787143,52039.08714
20/07/19,Cat3,8625,2456,684,206283.0257,346399.4843
20/07/19,Cat4,7268,2314,286,123255.56,218437.5171
20/07/19,Cat5,17901,7223,610,394481.9557,526751.4471
20/07/19,Cat6,1304,418,23,1882.107143,17945.21714
20/07/19,Cat7,11815,4715,518,19593.72714,83674.90571
20/07/19,Cat8,18904,6607,1250,299394.0443,384696.4571
20/07/19,Cat9,1419,360,36,5657.208571,21677.90429
20/07/19,Cat10,677,114,16,0,0
20/07/19,Cat11,30848,13141,1231,176101.4271,254100.7757
21/07/19,Cat1,11732,4160,541,24527.98714,67184.59571
21/07/19,Cat2,9663,3445,352,7935.787143,52039.08714
21/07/19,Cat3,8694,2664,563,206283.0257,346399.4843
21/07/19,Cat4,7347,2525,200,123255.56,218437.5171
21/07/19,Cat5,18514,7600,553,394481.9557,526751.4471
21/07/19,Cat6,1743,542,22,1882.107143,17945.21714
21/07/19,Cat7,12525,5199,552,19593.72714,83674.90571
21/07/19,Cat8,19853,7243,1287,299394.0443,384696.4571
21/07/19,Cat9,1555,341,52,5657.208571,21677.90429
21/07/19,Cat10,890,156,9,0,0
21/07/19,Cat11,32769,14512,1148,176101.4271,254100.7757
22/07/19,Cat1,11506,3970,592,21069.47571,63726.08429
22/07/19,Cat2,10131,3478,422,11621.90571,55912.82571
22/07/19,Cat3,8612,2656,807,203602.1543,290601.0114
22/07/19,Cat4,7256,2385,343,84333.44286,150096.6743
22/07/19,Cat5,19387,7775,742,258479.35,390852.3729
22/07/19,Cat6,2207,560,20,2508.528571,18571.63857
22/07/19,Cat7,12890,5021,630,22939.25429,87194.69286
22/07/19,Cat8,20637,6978,1593,300995.97,387743
22/07/19,Cat9,1937,384,53,12396.90286,28417.59857
22/07/19,Cat10,1081,165,22,0,0
22/07/19,Cat11,30813,13337,1476,178094.9186,256094.2671
23/07/19,Cat1,10520,3768,629,21069.47571,63726.08429
23/07/19,Cat2,9244,3213,401,11621.90571,55912.82571
23/07/19,Cat3,8138,2601,782,203602.1543,290601.0114
23/07/19,Cat4,6997,2497,365,84333.44286,150096.6743
23/07/19,Cat5,20527,8012,781,258479.35,390852.3729
23/07/19,Cat6,1709,463,20,2508.528571,18571.63857
23/07/19,Cat7,12380,5052,593,22939.25429,87194.69286
23/07/19,Cat8,20881,7050,1440,300995.97,387743
23/07/19,Cat9,1707,337,39,12396.90286,28417.59857
23/07/19,Cat10,745,118,17,0,0
23/07/19,Cat11,28955,12818,1449,178094.9186,256094.2671
24/07/19,Cat1,10151,3744,577,21069.47571,63726.08429
24/07/19,Cat2,8611,3047,417,11621.90571,55912.82571
24/07/19,Cat3,7565,2421,790,203602.1543,290601.0114
24/07/19,Cat4,6560,2229,352,84333.44286,150096.6743
24/07/19,Cat5,17297,7036,817,258479.35,390852.3729
24/07/19,Cat6,1533,443,22,2508.528571,18571.63857
24/07/19,Cat7,12224,4569,589,22939.25429,87194.69286
24/07/19,Cat8,21298,6898,1407,300995.97,387743
24/07/19,Cat9,1694,346,42,12396.90286,28417.59857
24/07/19,Cat10,797,112,20,0,0
24/07/19,Cat11,27771,12427,1375,178094.9186,256094.2671
25/07/19,Cat1,10530,3691,566,21069.47571,63726.08429
25/07/19,Cat2,8811,3024,424,11621.90571,55912.82571
25/07/19,Cat3,8134,2553,800,203602.1543,290601.0114
25/07/19,Cat4,7023,2348,369,84333.44286,150096.6743
25/07/19,Cat5,17850,7193,848,258479.35,390852.3729
25/07/19,Cat6,1525,439,19,2508.528571,18571.63857
25/07/19,Cat7,11910,4510,521,22939.25429,87194.69286
25/07/19,Cat8,21631,6901,1455,300995.97,387743
25/07/19,Cat9,1614,334,62,12396.90286,28417.59857
25/07/19,Cat10,810,109,13,0,0
25/07/19,Cat11,27949,11933,1424,178094.9186,256094.2671
26/07/19,Cat1,10369,4144,541,21069.47571,63726.08429
26/07/19,Cat2,8719,3394,373,11621.90571,55912.82571
26/07/19,Cat3,8255,2644,796,203602.1543,290601.0114
26/07/19,Cat4,7101,2411,311,84333.44286,150096.6743
26/07/19,Cat5,17661,7049,770,258479.35,390852.3729
26/07/19,Cat6,1320,434,21,2508.528571,18571.63857
26/07/19,Cat7,11368,4283,495,22939.25429,87194.69286
26/07/19,Cat8,21129,6886,1379,300995.97,387743
26/07/19,Cat9,1554,338,41,12396.90286,28417.59857
26/07/19,Cat10,757,134,19,0,0
26/07/19,Cat11,27985,11716,1495,178094.9186,256094.2671
27/07/19,Cat1,10465,4456,553,21069.47571,63726.08429
27/07/19,Cat2,9017,3679,412,11621.90571,55912.82571
27/07/19,Cat3,9133,2832,707,203602.1543,290601.0114
27/07/19,Cat4,7651,2322,290,84333.44286,150096.6743
27/07/19,Cat5,18420,7042,727,258479.35,390852.3729
27/07/19,Cat6,1432,367,16,2508.528571,18571.63857
27/07/19,Cat7,12410,4643,518,22939.25429,87194.69286
27/07/19,Cat8,22009,6922,1299,300995.97,387743
27/07/19,Cat9,1441,282,62,12396.90286,28417.59857
27/07/19,Cat10,797,115,12,0,0
27/07/19,Cat11,30870,13006,1334,178094.9186,256094.2671
28/07/19,Cat1,11660,5026,511,21069.47571,63726.08429
28/07/19,Cat2,9615,3890,343,11621.90571,55912.82571
28/07/19,Cat3,9352,2926,576,203602.1543,290601.0114
28/07/19,Cat4,7520,2369,308,84333.44286,150096.6743
28/07/19,Cat5,18844,7501,637,258479.35,390852.3729
28/07/19,Cat6,1893,461,21,2508.528571,18571.63857
28/07/19,Cat7,13322,5167,507,22939.25429,87194.69286
28/07/19,Cat8,23372,7577,1075,300995.97,387743
28/07/19,Cat9,1762,356,50,12396.90286,28417.59857
28/07/19,Cat10,1085,152,15,0,0
28/07/19,Cat11,33103,14210,1291,178094.9186,256094.2671
29/07/19,Cat1,11247,4729,604,33559.68857,86057.61429
29/07/19,Cat2,9771,3910,419,28039.85,84509.17
29/07/19,Cat3,10177,3300,757,193651.9471,302653.44
29/07/19,Cat4,7661,2390,347,151716.1729,224101.6043
29/07/19,Cat5,19179,7486,910,163256.5129,330524.8286
29/07/19,Cat6,1852,475,35,0,19060.61
29/07/19,Cat7,12740,4720,570,29928.62143,111852.82
29/07/19,Cat8,23107,7155,1560,166950.2671,253455.0743
29/07/19,Cat9,1831,371,53,10952.25143,31509.48571
29/07/19,Cat10,950,144,25,0,0
29/07/19,Cat11,30975,13354,1562,170578.1871,269531.78
30/07/19,Cat1,10844,4531,601,33559.68857,86057.61429
30/07/19,Cat2,9450,3895,412,28039.85,84509.17
30/07/19,Cat3,13195,3618,758,193651.9471,302653.44
30/07/19,Cat4,8869,2339,372,151716.1729,224101.6043
30/07/19,Cat5,18202,7089,868,163256.5129,330524.8286
30/07/19,Cat6,1451,441,15,0,19060.61
30/07/19,Cat7,12169,4855,647,29928.62143,111852.82
30/07/19,Cat8,22209,6875,1486,166950.2671,253455.0743
30/07/19,Cat9,1584,340,63,10952.25143,31509.48571
30/07/19,Cat10,729,134,20,0,0
30/07/19,Cat11,28118,11822,1551,170578.1871,269531.78
31/07/19,Cat1,10470,4436,539,33559.68857,86057.61429
31/07/19,Cat2,9151,3742,412,28039.85,84509.17
31/07/19,Cat3,10448,3411,749,193651.9471,302653.44
31/07/19,Cat4,7560,2224,385,151716.1729,224101.6043
31/07/19,Cat5,16940,6764,805,163256.5129,330524.8286
31/07/19,Cat6,1448,441,17,0,19060.61
31/07/19,Cat7,11629,4460,564,29928.62143,111852.82
31/07/19,Cat8,20610,6752,1325,166950.2671,253455.0743
31/07/19,Cat9,1509,324,57,10952.25143,31509.48571
31/07/19,Cat10,734,146,12,0,0
31/07/19,Cat11,25963,10805,1401,170578.1871,269531.78
01/08/19,Cat1,13698,6697,717,33559.68857,86057.61429
01/08/19,Cat2,11256,5002,471,28039.85,84509.17
01/08/19,Cat3,8049,2637,581,193651.9471,302653.44
01/08/19,Cat4,6415,2069,322,151716.1729,224101.6043
01/08/19,Cat5,16055,6422,689,163256.5129,330524.8286
01/08/19,Cat6,1380,434,20,0,19060.61
01/08/19,Cat7,11888,4518,561,29928.62143,111852.82
01/08/19,Cat8,18985,6488,1155,166950.2671,253455.0743
01/08/19,Cat9,1439,273,74,10952.25143,31509.48571
01/08/19,Cat10,703,136,19,0,0
01/08/19,Cat11,25441,10866,1388,170578.1871,269531.78
02/08/19,Cat1,13548,6443,819,33559.68857,86057.61429
02/08/19,Cat2,11285,4967,513,28039.85,84509.17
02/08/19,Cat3,8105,2812,560,193651.9471,302653.44
02/08/19,Cat4,6279,2119,297,151716.1729,224101.6043
02/08/19,Cat5,15659,6427,697,163256.5129,330524.8286
02/08/19,Cat6,1453,415,36,0,19060.61
02/08/19,Cat7,11939,4341,514,29928.62143,111852.82
02/08/19,Cat8,19367,6756,1303,166950.2671,253455.0743
02/08/19,Cat9,1628,332,67,10952.25143,31509.48571
02/08/19,Cat10,858,165,20,0,0
02/08/19,Cat11,25568,10882,1430,170578.1871,269531.78
03/08/19,Cat1,12471,5984,768,33559.68857,86057.61429
03/08/19,Cat2,10187,4428,469,28039.85,84509.17
03/08/19,Cat3,8134,2934,635,193651.9471,302653.44
03/08/19,Cat4,6230,2126,310,151716.1729,224101.6043
03/08/19,Cat5,15612,6391,679,163256.5129,330524.8286
03/08/19,Cat6,1348,437,14,0,19060.61
03/08/19,Cat7,11380,4489,530,29928.62143,111852.82
03/08/19,Cat8,18347,7010,1198,166950.2671,253455.0743
03/08/19,Cat9,1334,314,25,10952.25143,31509.48571
03/08/19,Cat10,658,120,19,0,0
03/08/19,Cat11,27579,11831,1394,170578.1871,269531.78
04/08/19,Cat1,12631,6096,676,33559.68857,86057.61429
04/08/19,Cat2,10377,4506,432,28039.85,84509.17
04/08/19,Cat3,7667,2756,524,193651.9471,302653.44
04/08/19,Cat4,6140,2120,287,151716.1729,224101.6043
04/08/19,Cat5,16188,6827,601,163256.5129,330524.8286
04/08/19,Cat6,1567,501,13,0,19060.61
04/08/19,Cat7,12299,4854,524,29928.62143,111852.82
04/08/19,Cat8,18692,7182,1132,166950.2671,253455.0743
04/08/19,Cat9,1463,328,40,10952.25143,31509.48571
04/08/19,Cat10,759,143,18,0,0
04/08/19,Cat11,28994,12643,1186,170578.1871,269531.78
05/08/19,Cat1,12712,5889,758,43840.29286,105877.8743
05/08/19,Cat2,10447,4242,521,18764.83571,86390.15714
05/08/19,Cat3,8094,3208,683,33254.85857,131495.5314
05/08/19,Cat4,6322,2254,370,8005.998571,85359.74857
05/08/19,Cat5,16362,6986,743,301555.6643,501904.8286
05/08/19,Cat6,1985,462,16,1817.421429,23126.14571
05/08/19,Cat7,12399,4715,610,63551.00571,160045.8686
05/08/19,Cat8,19076,7026,1360,296013.19,393982.45
05/08/19,Cat9,1796,342,56,11789.5,35749.13429
05/08/19,Cat10,957,139,19,0,0
05/08/19,Cat11,26407,11609,1370,260493.4957,384438.7543
06/08/19,Cat1,12357,5515,816,43840.29286,105877.8743
06/08/19,Cat2,9974,4259,484,18764.83571,86390.15714
06/08/19,Cat3,9063,4078,689,33254.85857,131495.5314
06/08/19,Cat4,6342,2494,378,8005.998571,85359.74857
06/08/19,Cat5,16971,7198,821,301555.6643,501904.8286
06/08/19,Cat6,1810,531,22,1817.421429,23126.14571
06/08/19,Cat7,12030,4518,553,63551.00571,160045.8686
06/08/19,Cat8,18346,6762,1473,296013.19,393982.45
06/08/19,Cat9,1681,337,49,11789.5,35749.13429
06/08/19,Cat10,908,171,16,0,0
06/08/19,Cat11,26063,11534,1469,260493.4957,384438.7543
07/08/19,Cat1,11289,5087,665,43840.29286,105877.8743
07/08/19,Cat2,9523,4025,518,18764.83571,86390.15714
07/08/19,Cat3,10702,4608.442295,711,33254.85857,131495.5314
07/08/19,Cat4,6966,2891,431,8005.998571,85359.74857
07/08/19,Cat5,18076,7925,815,301555.6643,501904.8286
07/08/19,Cat6,1481,462,24,1817.421429,23126.14571
07/08/19,Cat7,11721,4654,628,63551.00571,160045.8686
07/08/19,Cat8,18725,7132,1398,296013.19,393982.45
07/08/19,Cat9,1546,315,53,11789.5,35749.13429
07/08/19,Cat10,754,146,24,0,0
07/08/19,Cat11,26630,11925,1490,260493.4957,384438.7543
08/08/19,Cat1,11080,4765,785,43840.29286,105877.8743
08/08/19,Cat2,9233,3841,475,18764.83571,86390.15714
08/08/19,Cat3,9705,4608.442295,793,33254.85857,131495.5314
08/08/19,Cat4,7098,3015,396,8005.998571,85359.74857
08/08/19,Cat5,18112,8199,818,301555.6643,501904.8286
08/08/19,Cat6,1645,567,31,1817.421429,23126.14571
08/08/19,Cat7,11383,4375,576,63551.00571,160045.8686
08/08/19,Cat8,18938,7373,1424,296013.19,393982.45
08/08/19,Cat9,1483,321,47,11789.5,35749.13429
08/08/19,Cat10,723,140,17,0,0
08/08/19,Cat11,26520,12078,1400,260493.4957,384438.7543
09/08/19,Cat1,11528,5060,634,43840.29286,105877.8743
09/08/19,Cat2,9566,4025,421,18764.83571,86390.15714
09/08/19,Cat3,8554,3907,738,33254.85857,131495.5314
09/08/19,Cat4,7210,3227,350,8005.998571,85359.74857
09/08/19,Cat5,17013,7395,763,301555.6643,501904.8286
09/08/19,Cat6,1577,558,14,1817.421429,23126.14571
09/08/19,Cat7,11349,4619,578,63551.00571,160045.8686
09/08/19,Cat8,19772,7605,1200,296013.19,393982.45
09/08/19,Cat9,1412,317,43,11789.5,35749.13429
09/08/19,Cat10,759,149,17,0,0
09/08/19,Cat11,26903,12277,1332,260493.4957,384438.7543
10/08/19,Cat1,12171,5484,766,43840.29286,105877.8743
10/08/19,Cat2,10557,4461,484,18764.83571,86390.15714
10/08/19,Cat3,8564,3522,673,33254.85857,131495.5314
10/08/19,Cat4,7066,2711,313,8005.998571,85359.74857
10/08/19,Cat5,17562,7394,706,301555.6643,501904.8286
10/08/19,Cat6,1280,495,16,1817.421429,23126.14571
10/08/19,Cat7,11571,4831,570,63551.00571,160045.8686
10/08/19,Cat8,20203,8056,1248,296013.19,393982.45
10/08/19,Cat9,1348,353,55,11789.5,35749.13429
10/08/19,Cat10,610,135,18,0,0
10/08/19,Cat11,30515,13579,1539,260493.4957,384438.7543
11/08/19,Cat1,12553,5674,703,43840.29286,105877.8743
11/08/19,Cat2,10565,4487,414,18764.83571,86390.15714
11/08/19,Cat3,7533,2708,553,33254.85857,131495.5314
11/08/19,Cat4,6534,2333,335,8005.998571,85359.74857
11/08/19,Cat5,18465,8155,690,301555.6643,501904.8286
11/08/19,Cat6,1771,521,18,1817.421429,23126.14571
11/08/19,Cat7,12608,5388,551,63551.00571,160045.8686
11/08/19,Cat8,21121,8571,1205,296013.19,393982.45
11/08/19,Cat9,1691,400,47,11789.5,35749.13429
11/08/19,Cat10,962,199,16,0,0
11/08/19,Cat11,31308,13829,1315,260493.4957,384438.7543
12/08/19,Cat1,12494,5501,716,58107.34571,120144.9271
12/08/19,Cat2,10891,4494,476,18497.67143,86122.99286
12/08/19,Cat3,8194,2795,811,301709.0086,399949.6814
12/08/19,Cat4,6913,2543,403,57881.58571,156136.0486
12/08/19,Cat5,20240,8177,859,342995.8457,631345.01
12/08/19,Cat6,2018,483,25,3000.871429,24309.59571
12/08/19,Cat7,12818,5082,632,34932.03571,131920.1071
12/08/19,Cat8,23799,8699,1930,309822.38,408707.6
12/08/19,Cat9,1942,387,74,10061.33143,34020.96571
12/08/19,Cat10,1084,186,20,0,0
12/08/19,Cat11,30391,13369,1614,201883.0157,325828.2743
13/08/19,Cat1,12074,5388,676,58107.34571,120144.9271
13/08/19,Cat2,10687,4490,455,18497.67143,86122.99286
13/08/19,Cat3,7937,2919,733,301709.0086,399949.6814
13/08/19,Cat4,7147,2709,416,57881.58571,156136.0486
13/08/19,Cat5,18779,7763,815,342995.8457,631345.01
13/08/19,Cat6,1729,483,19,3000.871429,24309.59571
13/08/19,Cat7,12546,4811,568,34932.03571,131920.1071
13/08/19,Cat8,21910,7799,1367,309822.38,408707.6
13/08/19,Cat9,1986,471,56,10061.33143,34020.96571
13/08/19,Cat10,958,188,20,0,0
13/08/19,Cat11,29979,12732,1568,201883.0157,325828.2743
14/08/19,Cat1,11612,5136,711,58107.34571,120144.9271
14/08/19,Cat2,10892,4548,448,18497.67143,86122.99286
14/08/19,Cat3,6993,2539,729,301709.0086,399949.6814
14/08/19,Cat4,6113,2279,410,57881.58571,156136.0486
14/08/19,Cat5,16971,7143,835,342995.8457,631345.01
14/08/19,Cat6,1588,478,25,3000.871429,24309.59571
14/08/19,Cat7,12143,4686,586,34932.03571,131920.1071
14/08/19,Cat8,21186,7535,1743,309822.38,408707.6
14/08/19,Cat9,1868,456,56,10061.33143,34020.96571
14/08/19,Cat10,906,152,14,0,0
14/08/19,Cat11,27301,11884,1471,201883.0157,325828.2743
15/08/19,Cat1,11576,5028,765,58107.34571,120144.9271
15/08/19,Cat2,10742,4711,824.7027468,18497.67143,86122.99286
15/08/19,Cat3,7613,2701,889,301709.0086,399949.6814
15/08/19,Cat4,6529,2307,504,57881.58571,156136.0486
15/08/19,Cat5,17349,7130,1095,342995.8457,631345.01
15/08/19,Cat6,1585,423,17,3000.871429,24309.59571
15/08/19,Cat7,12099,4615,647,34932.03571,131920.1071
15/08/19,Cat8,20240,7057,1491,309822.38,408707.6
15/08/19,Cat9,1743,435,57,10061.33143,34020.96571
15/08/19,Cat10,853,149,21,0,0
15/08/19,Cat11,27456,11795,1519,201883.0157,325828.2743
16/08/19,Cat1,11794,5119,653,58107.34571,120144.9271
16/08/19,Cat2,10415,4188,462,18497.67143,86122.99286
16/08/19,Cat3,8388,2921,706,301709.0086,399949.6814
16/08/19,Cat4,6829,2247,337,57881.58571,156136.0486
16/08/19,Cat5,17746,7090,797,342995.8457,631345.01
16/08/19,Cat6,1622,447,24,3000.871429,24309.59571
16/08/19,Cat7,12719,4804,598,34932.03571,131920.1071
16/08/19,Cat8,23292,7852,1507,309822.38,408707.6
16/08/19,Cat9,1826,408,60,10061.33143,34020.96571
16/08/19,Cat10,1033,161,17,0,0
16/08/19,Cat11,27773,11591,1434,201883.0157,325828.2743
17/08/19,Cat1,11990,5255,728,58107.34571,120144.9271
17/08/19,Cat2,10548,4459,438,18497.67143,86122.99286
17/08/19,Cat3,8800,3065,662,301709.0086,399949.6814
17/08/19,Cat4,7063,2396,350,57881.58571,156136.0486
17/08/19,Cat5,18861,7906,841,342995.8457,631345.01
17/08/19,Cat6,1353,439,19,3000.871429,24309.59571
17/08/19,Cat7,12945,5080,625,34932.03571,131920.1071
17/08/19,Cat8,22544,7741,1525,309822.38,408707.6
17/08/19,Cat9,1650,407,46,10061.33143,34020.96571
17/08/19,Cat10,870,155,9,0,0
17/08/19,Cat11,29556,13117,1505,201883.0157,325828.2743
18/08/19,Cat1,12831,5980,651,58107.34571,120144.9271
18/08/19,Cat2,10868,4676,403,18497.67143,86122.99286
18/08/19,Cat3,8185,2731,598,301709.0086,399949.6814
18/08/19,Cat4,6864,2469,316,57881.58571,156136.0486
18/08/19,Cat5,18802,8268,689,342995.8457,631345.01
18/08/19,Cat6,1534,471,22,3000.871429,24309.59571
18/08/19,Cat7,13043,5266,591,34932.03571,131920.1071
18/08/19,Cat8,22413,8005,1387,309822.38,408707.6
18/08/19,Cat9,1518,347,49,10061.33143,34020.96571
18/08/19,Cat10,811,142,11,0,0
18/08/19,Cat11,30827,13783,1280,201883.0157,325828.2743
19/08/19,Cat1,12352,5562,721,52944.65429,114982.2357
19/08/19,Cat2,10458,4430,538,12939.88571,80855.21571
19/08/19,Cat3,8263,2706,773,274585.56,376571.5186
19/08/19,Cat4,6857,2380,376,66810.51143,144164.2614
19/08/19,Cat5,18298,7500,938,307779.0529,508272.5371
19/08/19,Cat6,1676,497,31,1372.35,22681.07429
19/08/19,Cat7,12468,4805,658,29720.47,127097.3043
19/08/19,Cat8,21859,7698,1823,320996.24,429811.3571
19/08/19,Cat9,1898,442,56,13892.95429,37852.58857
19/08/19,Cat10,950,159,34,0,0
19/08/19,Cat11,30997,12918,1494,226391.4057,482757.8729
20/08/19,Cat1,12393,5252,704,52944.65429,114982.2357
